Stkcd	Accper	Typrep	Fn02301	Fn02302	Fn02303	Fn02304	Fn02305	Fn02308	Fn02309	Fn02306	Fn02307	Fnother
300194	2014-12-31	1	1	阿加曲班（原料）工艺技术	660377.3400					660377.3400	CNY	资本化开始时点：2012年6月；资本化的具体依据：进入中试阶段；截至期末的研发进度：申请生产批件。
300194	2014-12-31	1	1	盐酸厄洛替尼（原料）工艺技术	748209.2100	220466.3600				968675.5700	CNY	资本化开始时点：2013年7月；资本化的具体依据：进入中试阶段；截至期末的研发进度：申请临床批件。
300194	2014-12-31	1	1	罗库溴铵（原料）工艺技术	319385.4900	374546.8200	693932.3100		693932.3100		CNY	
300194	2014-12-31	1	1	富马酸替诺福韦二吡呋酯（原料）工艺技术		169276.5300				169276.5300	CNY	资本化开始时点：2012年12月；资本化的具体依据：进入中试阶段；截至期末的研发进度：申请生产批件。
300194	2014-12-31	1	1	甲磺酸伊马替尼（原料）工艺技术		1993754.1400				1993754.1400	CNY	资本化开始时点：2011年1月；资本化的具体依据：进入中试阶段；截至期末的研发进度：申请生产批件。
300194	2014-12-31	1	1	阿立哌唑（原料）工艺技术		305072.5200				305072.5200	CNY	资本化开始时点：2012年1月；资本化的具体依据：进入中试阶段；截至期末的研发进度：申请生产批件。
300194	2014-12-31	1	1	克林霉素磷酸酯（原料）工艺技术		1000000.0000				1000000.0000	CNY	资本化开始时点：2011年1月；资本化的具体依据：进入中试阶段；截至期末的研发进度：申请生产批件。
300194	2014-12-31	1	1	头孢匹胺（原料）工艺技术		1201100.0000				1201100.0000	CNY	资本化开始时点：2009年1月；资本化的具体依据：进入中试阶段；截至期末的研发进度：申请生产批件。
300194	2014-12-31	1	1	左乙拉西坦片（制剂）工艺技术		283018.8600				283018.8600	CNY	资本化开始时点：2014年6月；资本化的具体依据：取得国家食品药品药监督管理局颁发的临床批件；截至期末的研发进度：取得临床批件。
300194	2014-12-31	1	1	盐酸乐卡地平片（制剂）工艺技术		215106.6400				215106.6400	CNY	资本化开始时点：2013年12月；资本化的具体依据：取得国家食品药品药监督管理局颁发的临床批件；截至期末的研发进度：取得临床批件。
300194	2014-12-31	1	1	合计	34746436.5000	21366845.4500	3651408.3400		3651408.3400	52461873.6100	CNY	本期开发支出占本期研究开发项目支出总额的比例为70.75%。项目：盐酸奈必洛尔（制剂）工艺技术；资本化开始时点：2010年1月；资本化的具体依据：取得国家食品药品药监督管理局颁发的临床批件；截至期末的研发进度：申请生产批件。项目：托伐普坦（制剂）工艺技术；资本化开始时点：2011年2月；资本化的具体依据：取得国家食品药品药监督管理局颁发的临床批件；截至期末的研发进度：申请生产批件。项目：甲磺酸伊马替尼（制剂）工艺技术；资本化开始时点：2013年4月；资本化的具体依据：取得国家食品药品药监督管理局颁发的临床
300194	2013-12-31	1	1	盐酸奈必洛尔工艺技术	3660002.9900	765585.1600				4425588.1500	CNY	
300194	2013-12-31	1	1	托伐普坦片工艺技术	8528649.8000	4478312.1700				13006961.9700	CNY	
300194	2013-12-31	1	1	替加环素（原料）工艺技术	1841587.5700	147571.9200				1989159.4900	CNY	
300194	2013-12-31	1	1	卡培他滨（原料）工艺技术	4326855.7000	1526464.0700				5853319.7700	CNY	
300194	2013-12-31	1	1	头孢美唑钠工艺技术	2257724.7000	56024.9900				2313749.6900	CNY	
300194	2013-12-31	1	1	甲磺酸伊马替尼工艺技术		3047548.8000				3047548.8000	CNY	
300194	2013-12-31	1	1	阿戈美拉汀片工艺技术		1146434.1200				1146434.1200	CNY	
300194	2013-12-31	1	1	拉科酰铵工艺技术		1235702.4700				1235702.4700	CNY	
300194	2013-12-31	1	1	阿加曲班工艺技术		660377.3400				660377.3400	CNY	
300194	2013-12-31	1	1	盐酸厄洛替尼工艺技术		748209.2100				748209.2100	CNY	
300194	2013-12-31	1	1	罗库溴铵工艺技术		319385.4900				319385.4900	CNY	
300194	2013-12-31	1	1	合计	20614820.7600	14131615.7400				34746436.5000	CNY	本期开发支出占本期研究开发项目支出总额的比例55.17%。通过公司内部研发形成的无形资产占无形资产期末账面价值的比例0.76%。公司开发项目的说明，包括本期发生的单项价值在100万元以上且以评估值为入账依据的，应披露评估机构名称、评估方法。
300196	2014-12-31	1	1	连续长丝毡项目	1225990.4700		1225990.4700	1225990.4700			CNY	因连续长丝毡项目专利申请未成功，原资本化支出本期计入当期损益。
300196	2014-12-31	1	1	合计	1225990.4700		1225990.4700	1225990.4700			CNY	
300196	2013-12-31	1	1	A级表面用SMC纱		2636628.3400	2636628.3400	2636628.3400			CNY	
300196	2013-12-31	1	1	超高分子量聚乙烯复合隔板		2668822.0500	2668822.0500	2668822.0500			CNY	
300196	2013-12-31	1	1	连续长丝毡		2673612.7500	1447622.2800	1447622.2800		1225990.4700	CNY	
300196	2013-12-31	1	1	低损耗高产量漏板技术		1621927.6700	1621927.6700	1621927.6700			CNY	
300196	2013-12-31	1	1	防火层压板		3316641.5700	3316641.5700	3316641.5700			CNY	
300196	2013-12-31	1	1	多层复合缝编短切毡		3692595.1600	3692595.1600	3692595.1600			CNY	
300196	2013-12-31	1	1	喷点装饰毡		3846499.6600	3846499.6600	3846499.6600			CNY	
300196	2013-12-31	1	1	热塑增强材料		1639915.5600	1639915.5600	1639915.5600			CNY	
300196	2013-12-31	1	1	无硼无氟环保型玻纤纱		1987239.6000	1987239.6000	1987239.6000			CNY	
300196	2013-12-31	1	1	新型真空保温板用薄毡		4913836.8400	4913836.8400	4913836.8400			CNY	
300196	2013-12-31	1	1	合计		28997719.2000	27771728.7300	27771728.7300		1225990.4700	CNY	本期开发支出占本期研究开发项目支出总额的比例100%。通过公司内部研发形成的无形资产占无形资产期末账面价值的比例15.88%。公司开发项目的说明，包括本期发生的单项价值在100万元以上且以评估值为入账依据的，应披露评估机构名称、评估方法。
300199	2016-12-31	1	1	科信必成	49246909.5500	8875517.5000				58122427.0500	CNY	
300199	2016-12-31	1	1	格拉替雷	6626590.4400	12403622.4900				19030212.9300	CNY	其中本期增加包括：外币报表折算差额709,625.73。
300199	2016-12-31	1	1	利拉鲁肽	7925930.4200	3548310.1200				11474240.5400	CNY	其中本期增加包括：外币报表折算差额471,138.44。
300199	2016-12-31	1	1	埃索美拉唑钠原料及冻干粉针技术开发	7200000.0000					7200000.0000	CNY	
300199	2016-12-31	1	1	奈西利肽	5626735.0000	519529.8000				6146264.8000	CNY	其中本期增加包括：外币报表折算差额322,973.01。
300199	2016-12-31	1	1	恩格列净原料及片剂技术开发	5600000.0000					5600000.0000	CNY	
300199	2016-12-31	1	1	可调式注射笔技术开发	4400264.0200					4400264.0200	CNY	
300199	2016-12-31	1	1	重组长效PC融合胰高血糖素样肽1（GLP-1）		3111191.9500				3111191.9500	CNY	
300199	2016-12-31	1	1	醋酸普兰林肽	2636814.6900	251693.5000				2888508.1900	CNY	
300199	2016-12-31	1	1	阿托西班	1972532.1800	22580.3200				1995112.5000	CNY	
300199	2016-12-31	1	1	胸腺法新	1230408.1000	78086.9600				1308495.0600	CNY	
300199	2016-12-31	1	1	艾塞那肽	1063132.3100					1063132.3100	CNY	
300199	2016-12-31	1	1	特立帕肽	100364.6500					100364.6500	CNY	
300199	2016-12-31	1	1	卡贝缩宫素	19434.3500	53875.6500				73310.0000	CNY	
300199	2016-12-31	1	1	合计	93649115.7100	28864408.2900				122513524.0000	CNY	各研发项目资本化开始时点和资本化具体依据如下表：  项目    资本化开始时点    资本化开始时点  科信必成    2011年6月19日    取得“注册申请受理通知书”的时间  格拉替雷    2014年12月25日    取得“注册申请受理通知书”的时间  利拉鲁肽    2014年12月18日    取得“注册申请受理通知书”的时间  埃索美拉唑钠原料及冻干粉针技术开发    2012年6月30日    技术开发协议签署时间  奈西利肽    2013年6月25日    取得DMF（或EDMF）
300199	2015-12-31	1	1	阿托西班	1893501.7300	79030.4500				1972532.1800	CNY	
300199	2015-12-31	1	1	艾塞那肽	966871.6400	96260.6700				1063132.3100	CNY	
300199	2015-12-31	1	1	醋酸普兰林肽	863854.1500	1772960.5400				2636814.6900	CNY	
300199	2015-12-31	1	1	胸腺法新	1189257.3900	41150.7100				1230408.1000	CNY	
300199	2015-12-31	1	1	特立帕肽	100364.6500					100364.6500	CNY	
300199	2015-12-31	1	1	科信必成	41279307.5200	7967602.0300				49246909.5500	CNY	
300199	2015-12-31	1	1	奈西利肽	4842538.5400	784196.4600				5626735.0000	CNY	
300199	2015-12-31	1	1	格拉替雷		6626590.4400				6626590.4400	CNY	
300199	2015-12-31	1	1	利拉鲁肽		7925930.4200				7925930.4200	CNY	
300199	2015-12-31	1	1	卡贝缩宫素		19434.3500				19434.3500	CNY	
300199	2015-12-31	1	1	埃索美拉唑钠原料及冻干粉针技术开发		7200000.0000				7200000.0000	CNY	本年增加包含本期合并增加内部开发支出6,800,000.00，本期增加额内部开发支出400,000.00。
300199	2015-12-31	1	1	恩格列净原料及片剂技术开发		5600000.0000				5600000.0000	CNY	
300199	2015-12-31	1	1	可调式注射笔技术开发		4400264.0200				4400264.0200	CNY	
300199	2015-12-31	1	1	合计	51135695.6200	42513420.0900				93649115.7100	CNY	
300199	2014-12-31	1	1	阿托西班*1	1893501.7300					1893501.7300	CNY	资本化开始时点：2011.7.7；资本化具体依据：取得国际检验机构SGS.CSTCLIFESCIENCESERVICE出具的合格证书；完工进度：60%。
300199	2014-12-31	1	1	醋酸普兰林肽*2	369639.2500	494214.9000				863854.1500	CNY	资本化开始时点：2012.5.7；资本化具体依据：取得“临床批件”的时间；完工进度：30%。
300199	2014-12-31	1	1	胸腺法新*3	450000.0000	739257.3900				1189257.3900	CNY	资本化开始时点：2010.06.20；资本化具体依据：取得“注册申请受理通知书”的时间；完工进度：80%。
300199	2014-12-31	1	1	科信必成*4	37550000.0000	3729307.5200				41279307.5200	CNY	资本化开始时点：2011.6.19；资本化具体依据：取得“注册申请受理通知书”的时间；完工进度：40%。
300199	2014-12-31	1	1	特立帕肽*5	41844.6500	58520.0000				100364.6500	CNY	资本化开始时点：2013.07.30；资本化具体依据：取得“注册申请受理通知书”的时间；完工进度：60%。
300199	2014-12-31	1	1	奈西利肽*6	4192991.2200	649547.3200				4842538.5400	CNY	资本化开始时点：2013.06.25；资本化具体依据：取得取得DMF（或EDMF）注册号时间；完工进度：20%。
300199	2014-12-31	1	1	艾塞那肽*7		966871.6400				966871.6400	CNY	资本化开始时点：2014.6.3；资本化具体依据：取得“注册申请受理通知书”的时间；完工进度：60%。
300199	2014-12-31	1	1	合计	44497976.8500	6637718.7700				51135695.6200	CNY	本期开发支出占本期研究开发项目支出总额的比例为12.61%
300199	2013-12-31	1	1	阿托西班	1893501.7300					1893501.7300	CNY	2011年7月7日公司阿托西班项目获得国际检验机构SGS.CSTCLIFESCIENCESERVICE出具的合格证书。2011年7月公司开始阿托西班项目中试生产。2011年度公司将阿托西班项目中试生产实际耗用材料、人工等费用1，124，126.37元确认为开发支出。2012年度公司将阿托西班项目中试生产实际耗用材料、人工等费用769，375.36元确认为开发支出。
300199	2013-12-31	1	1	醋酸普兰林肽	285308.1800	84331.0700				369639.2500	CNY	醋酸普兰林肽注射液是１型和２型糖尿病的辅助治疗药物。2012年5月7日收到国家食品药品监督管理局颁发的醋酸普兰林肽注射液药物临床批件，其中，批件号为：2012L00782，批准时间为2012年4月16日。2012年度公司将醋酸普兰林肽项目中试生产实际耗用材料、人工等费用285，308.18元确认为开发支出。2013年度将实际耗用材料、人工、安全性试验费共84，331.07确认为开发支出。
300199	2013-12-31	1	1	胸腺法新		450000.0000				450000.0000	CNY	胸腺法新项目于2010年6月20日取得了“注册申请受理通知书”。本期进行了“注射用胸腺法新缓释微球药效试验”。
300199	2013-12-31	1	1	科信必成		37550000.0000				37550000.0000	CNY	2011年6月19日公司与北京科信必成医药科技发展有限公司（以下简称“科信必成”）签订技术转让合同，约定公司向科信必成购买其21个研发药品项目。技术转让合同的总价款为9，000.00万元人民币，根据合同约定，已于2011年7月预付科信必成32，850，000.00元。2013年1月和12月根据项目进度，又分别支付1，280，000元和3，420，000.00元。
300199	2013-12-31	1	1	特立帕肽		41844.6500				41844.6500	CNY	特立帕肽项目于2013年7月30日取得了“注册申请受理通知书”。本期将特立帕肽项目中试生产耗用的材料、人工等费用41，844.65元确认为开发支出。
300199	2013-12-31	1	1	奈西利肽		4192991.2200				4192991.2200	CNY	公司在2013年2月9日与AVRIOBiopharmaceuticalsLLC签订了奈西利肽ANDA文件注册的项目，约定由AVRIO代表公司向美国FDA提交ANDA文件。奈西利肽项目已于2013年6月25日取得了DMF注册号。
300199	2013-12-31	1	1	合计	2178809.9100	42319166.9400				44497976.8500	CNY	本期开发支出占本期研究开发项目支出总额的比例为54.93%。
300201	2016-12-31	1	1	消防车研发项目		17922436.9300	17922436.9300	17922436.9300			CNY	
300201	2016-12-31	1	1	LED电源研发项目	825991.5600	7400357.9400	8226349.5000	8226349.5000			CNY	
300201	2016-12-31	1	1	智能制造项目		12144274.9300	12144274.9300	12144274.9300			CNY	
300201	2016-12-31	1	1	高空作业车研发项目		35707378.2700	35707378.2700	35707378.2700			CNY	
300201	2016-12-31	1	1	合计	825991.5600	73174448.0700	74000439.6300	74000439.6300			CNY	
300201	2015-12-31	1	1	GD1600ADC1511008-15X082170		5861304.0700	5861304.0700	5861304.0700			CNY	
300201	2015-12-31	1	1	GD1600DC1511009-15X081168		5769629.3100	5769629.3100	5769629.3100			CNY	
300201	2015-12-31	1	1	SGX5200TXFHJ10/SX化学救援消防车（多功能机器人作业车）		3695836.3900	3695836.3900	3695836.3900			CNY	
